0.2, 44009, 56, 1.13603, 1.01294, 0.123086, 0.00153871, 0.00515254
0.3, 64028, 238, 1.16154, 1.13392, 0.027617, 0.00219217, 0.00728067
0.4, 86189, 326, 1.05498, 1.16678, -0.111798, 0.0021115, 0.00842146
0.5, 90825, 367, 1.18475, 1.16365, 0.0210908, 0.00171221, 0.0086985
0.6, 93867, 446, 1.17831, 1.15878, 0.0195342, 0.00194258, 0.00900392
0.7, 98066, 502, 1.20215, 1.15001, 0.0521438, 0.00188317, 0.00933238
0.8, 99514, 531, 1.0439, 1.14567, -0.10177, 0.00162004, 0.00941533
0.9, 100724, 603, 1.14115, 1.14198, -0.000831908, 0.0017975, 0.009462
1, 101766, 604, 1.0723, 1.13904, -0.0667384, 0.00169425, 0.0095525
1.25, 101766, 605, 1.18543, 1.13904, 0.0463898, 0.00149429, 0.00950292
0.2, 6866, 670, 0.794058, 0.338291, 0.455767, 0.000453625, 0.000721917
0.3, 13961, 800, 1.44243, 0.549436, 0.892996, 0.000670875, 0.00138458
0.4, 28488, 927, 1.14707, 0.829737, 0.317329, 0.00101696, 0.00295096
0.5, 38613, 950, 0.947616, 0.957518, -0.00990202, 0.0008285, 0.00374979
0.6, 52574, 1028, 1.25026, 1.07304, 0.17722, 0.00157062, 0.00504992
0.7, 87558, 1112, 1.0845, 1.1622, -0.0776992, 0.00199371, 0.00826942
0.8, 101766, 1113, 1.11997, 1.13904, -0.0190765, 0.00152671, 0.00959854
0.9, 101766, 1114, 1.13742, 1.13904, -0.00162323, 0.00151392, 0.00952646
1, 101766, 1115, 1.1057, 1.13904, -0.0333404, 0.00151462, 0.009562
1.25, 101766, 1116, 1.16104, 1.13904, 0.0220005, 0.00171992, 0.00954108
0.2, 43214, 1190, 1.32567, 1.00882, 0.316852, 0.00134279, 0.00421808
0.3, 66223, 1345, 0.929492, 1.14753, -0.218039, 0.00181196, 0.00649596
0.4, 86516, 1455, 1.20728, 1.16792, 0.0393573, 0.00180788, 0.00829996
0.5, 93142, 1581, 1.12427, 1.15888, -0.0346098, 0.00198067, 0.0087835
0.6, 96101, 1618, 1.11694, 1.15428, -0.037347, 0.00183683, 0.00899642
0.7, 99502, 1660, 1.09981, 1.14562, -0.0458148, 0.00176771, 0.00937271
0.8, 100721, 1733, 1.15121, 1.14199, 0.00922264, 0.00177958, 0.00982821
0.9, 101766, 1734, 1.10419, 1.13904, -0.0348493, 0.00151583, 0.00965037
1, 101766, 1735, 1.12619, 1.13904, -0.0128528, 0.00148871, 0.00954658
1.25, 101766, 1736, 1.24968, 1.13904, 0.110634, 0.00150263, 0.00953062
0.2, 15657, 1809, 1.18101, 0.620238, 0.560775, 0.000721875, 0.00154358
0.3, 29623, 1899, 1.14656, 0.891907, 0.254657, 0.000940875, 0.00283142
0.4, 80241, 1985, 1.13009, 1.16865, -0.0385559, 0.00186937, 0.00771892
0.5, 86372, 2024, 1.00941, 1.16706, -0.157653, 0.00162879, 0.00816396
