"17, 48842,1.71825, 1.70277, 0.0154731, 0.639049, 0.00623021"
"19, 48842,1.69744, 1.70277, -0.00533445, 0.630765, 0.00546342"
"21, 48842,1.70243, 1.70277, -0.00034079, 0.694555, 0.00654817"
"1, 1482,2.18935, 0.205608, 1.98374, 0.0480746, 0.000643584"
"5, 48139,1.75912, 1.70141, 0.0577124, 0.738856, 0.00595238"
"7, 48553,1.72087, 1.70251, 0.0183682, 0.696579, 0.00596217"
"9, 48583,1.67285, 1.7027, -0.0298501, 0.622538, 0.00729933"
"11, 48598,1.65665, 1.7028, -0.0461505, 0.561346, 0.00538883"
"13, 48598,1.64756, 1.7028, -0.0552392, 0.58298, 0.00515642"
"15, 48842,1.69162, 1.70277, -0.0111568, 0.584855, 0.00613888"
"17, 48842,1.70923, 1.70277, 0.00645847, 0.559773, 0.00576279"
"19, 48842,1.68863, 1.70277, -0.0141467, 0.580604, 0.00670742"
"21, 48842,1.70909, 1.70277, 0.00631954, 0.580671, 0.00556308"
"1, 3242,1.66222, 0.368799, 1.29342, 0.0715473, 0.00067575"
"5, 48048,1.68645, 1.69966, -0.0132064, 0.809683, 0.00526288"
"7, 48548,1.74465, 1.7024, 0.0422439, 0.607957, 0.00598446"
"9, 48582,1.69694, 1.70264, -0.00569794, 0.587957, 0.00549196"
"11, 48595,1.74264, 1.70282, 0.0398179, 0.585515, 0.00543558"
"13, 48598,1.71358, 1.7028, 0.0107749, 0.603798, 0.00591854"
"15, 48842,1.68418, 1.70277, -0.0185934, 0.626296, 0.00569679"
"17, 48842,1.75766, 1.70277, 0.0548881, 0.59921, 0.00622362"
"19, 48842,1.66049, 1.70277, -0.0422887, 0.590547, 0.00570363"
"21, 48842,1.70654, 1.70277, 0.00376516, 0.579353, 0.00616275"
"1, 124,2.1184, 0.0265342, 2.09187, 0.000973083, 9.3334e-05"
"5, 47538,1.72794, 1.69995, 0.0279866, 0.803967, 0.00539583"
"7, 48537,1.68458, 1.70206, -0.017486, 0.585217, 0.00609954"
"9, 48576,1.69711, 1.70246, -0.00534344, 0.551166, 0.00611679"
"11, 48594,1.71272, 1.70281, 0.00990945, 0.543717, 0.00552558"
"13, 48598,1.67594, 1.7028, -0.0268608, 0.535072, 0.00531775"
"15, 48842,1.65309, 1.70277, -0.0496858, 0.534572, 0.00691242"
"17, 48842,1.70533, 1.70277, 0.0025581, 0.537464, 0.00533112"
"19, 48842,1.66155, 1.70277, -0.0412247, 0.534218, 0.0052275"
"21, 48842,1.68631, 1.70277, -0.0164644, 0.525374, 0.00530642"
"1, 6394,1.55233, 0.597846, 0.954487, 0.173626, 0.00114008"
"5, 48096,1.72577, 1.70072, 0.025056, 0.682842, 0.00560412"
"7, 48544,1.74937, 1.70234, 0.04703, 0.588956, 0.00599775"
"9, 48578,1.72786, 1.70258, 0.025284, 0.541809, 0.00565196"
"11, 48595,1.71791, 1.70282, 0.0150861, 0.555185, 0.00734804"
"13, 48598,1.73078, 1.7028, 0.0279732, 0.571188, 0.00525275"
"15, 48842,1.72741, 1.70277, 0.0246334, 0.538668, 0.00610254"
"17, 48842,1.72089, 1.70277, 0.018113, 0.537108, 0.00521908"
"19, 48842,1.7093, 1.70277, 0.0065243, 0.540099, 0.0053805"
"21, 48842,1.69197, 1.70277, -0.0108036, 0.533398, 0.00618542"
"1, 161,1.0294, 0.0319576, 0.997444, 0.00111758, 8.5959e-05"
"5, 47818,1.70867, 1.69618, 0.0124905, 0.873986, 0.00547862"
"7, 48513,1.71772, 1.70146, 0.0162637, 0.580598, 0.00526917"
"9, 48569,1.73366, 1.70236, 0.031303, 0.551832, 0.00642875"
"11, 48591,1.75361, 1.70276, 0.0508535, 0.546241, 0.00581888"
"13, 48839,1.73824, 1.70279, 0.0354489, 0.540484, 0.00563187"
"15, 48842,1.67308, 1.70277, -0.0296991, 0.527057, 0.00521062"
"17, 48842,1.73707, 1.70277, 0.0343, 0.532071, 0.00536338"
"19, 48842,1.7198, 1.70277, 0.0170276, 0.535199, 0.00526767"
"21, 48842,1.67531, 1.70277, -0.0274677, 0.513211, 0.00548458"
"1, 5538,1.66542, 0.544505, 1.12092, 0.136959, 0.000921416"
"5, 48064,1.71992, 1.70027, 0.0196513, 0.678394, 0.00531029"
"7, 48537,1.68529, 1.70206, -0.0167738, 0.575273, 0.00539079"
"9, 48576,1.72114, 1.70246, 0.0186866, 0.527497, 0.00569183"
"11, 48594,1.70411, 1.70281, 0.001299, 0.53691, 0.00684775"
"13, 48842,1.70143, 1.70277, -0.00134884, 0.549325, 0.00790183"
"15, 48842,1.71048, 1.70277, 0.00770871, 0.56373, 0.00582242"
"17, 48842,1.70819, 1.70277, 0.00541594, 0.54596, 0.005501"
"19, 48842,1.71261, 1.70277, 0.00983688, 0.537404, 0.00560608"
"21, 48842,1.68613, 1.70277, -0.0166395, 0.542131, 0.00525517"
"1, 178,1.92131, 0.0342499, 1.88706, 0.00295192, 9.1833e-05"
"5, 45577,1.69366, 1.67824, 0.0154279, 0.99138, 0.00504004"
"7, 48548,1.6602, 1.7024, -0.0422096, 0.583111, 0.00598842"
"9, 48582,1.65203, 1.70264, -0.0506134, 0.55015, 0.00570396"
"11, 48595,1.75413, 1.70282, 0.0513112, 0.554098, 0.00634521"
"13, 48598,1.74783, 1.7028, 0.0450298, 0.565629, 0.00616988"
"15, 48842,1.74449, 1.70277, 0.0417183, 0.589457, 0.00607429"
"17, 48842,1.68644, 1.70277, -0.016336, 0.542267, 0.00661133"
"19, 48842,1.73672, 1.70277, 0.0339417, 0.527811, 0.00557858"
"21, 48842,1.68454, 1.70277, -0.0182304, 0.526704, 0.00527842"
"1, 5123,1.81789, 0.520604, 1.29728, 0.0950155, 0.000741708"
"5, 48049,1.72001, 1.7001, 0.0199103, 0.67635, 0.00509758"
"7, 48534,1.72022, 1.70201, 0.0182107, 0.574539, 0.00517517"
"9, 48575,1.73334, 1.70247, 0.0308732, 0.53533, 0.00607421"
"11, 48594,1.671, 1.70281, -0.0318087, 0.536482, 0.00530629"
"13, 48598,1.63987, 1.7028, -0.0629295, 0.527862, 0.00508421"
"15, 48842,1.66, 1.70277, -0.0427777, 0.543607, 0.00710217"
"17, 48842,1.7124, 1.70277, 0.00962935, 0.535741, 0.00532633"
"19, 48842,1.73205, 1.70277, 0.0292779, 0.536765, 0.00505325"
"21, 48842,1.7276, 1.70277, 0.0248214, 0.538358, 0.00514333"
"1, 2757,2.03271, 0.340217, 1.69249, 0.0324404, 0.000509792"
"5, 47858,1.71901, 1.69946, 0.0195471, 0.732562, 0.00487154"
"7, 48532,1.67547, 1.70196, -0.0264911, 0.574886, 0.00523483"
"9, 48574,1.70257, 1.70246, 0.000106047, 0.548564, 0.00498217"
"11, 48594,1.6835, 1.70281, -0.0193118, 0.534263, 0.00520546"
"13, 48598,1.73282, 1.7028, 0.0300135, 0.519744, 0.00509892"
"15, 48842,1.69987, 1.70277, -0.00290136, 0.550137, 0.0068905"
"17, 48842,1.7019, 1.70277, -0.000871452, 0.534003, 0.00528083"
"19, 48842,1.73116, 1.70277, 0.0283828, 0.537646, 0.00583892"
"21, 48842,1.71172, 1.70277, 0.00894169, 0.547714, 0.00602517"
"1, 8692,1.58998, 0.740999, 0.848981, 0.306264, 0.00136538"
"5, 48093,1.67663, 1.70073, -0.024108, 0.682629, 0.00512"
"7, 48544,1.65304, 1.70234, -0.0492973, 0.588776, 0.00519996"
"9, 48578,1.69174, 1.70258, -0.0108363, 0.551413, 0.00540946"
"11, 48595,1.70809, 1.70282, 0.00526515, 0.541887, 0.00539042"
"13, 48598,1.72058, 1.7028, 0.0177772, 0.556332, 0.00610475"
"15, 48842,1.66528, 1.70277, -0.0374911, 0.552875, 0.00538992"
"17, 48842,1.70064, 1.70277, -0.00213119, 0.54232, 0.00531983"
"19, 48842,1.69233, 1.70277, -0.0104478, 0.556025, 0.00522092"
"21, 48842,1.71508, 1.70277, 0.0123096, 0.543713, 0.00538617"
"1, 896,1.46758, 0.13701, 1.33057, 0.00666467, 0.00023175"
"5, 48120,1.67578, 1.7009, -0.0251221, 0.655921, 0.00560846"
"7, 48548,1.66559, 1.7024, -0.0368122, 0.600046, 0.00657333"
"9, 48580,1.7023, 1.70265, -0.000342359, 0.546426, 0.00634937"
"11, 48595,1.70372, 1.70282, 0.000898448, 0.522005, 0.0055305"
"13, 48598,1.71455, 1.7028, 0.0117504, 0.541265, 0.00615417"
"15, 48842,1.75894, 1.70277, 0.0561675, 0.515123, 0.00543742"
"17, 48842,1.70167, 1.70277, -0.00110517, 0.537695, 0.00530542"
"19, 48842,1.70478, 1.70277, 0.00200912, 0.539625, 0.00629654"
"21, 48842,1.70669, 1.70277, 0.00391624, 0.54077, 0.00617679"
"1, 8818,1.61398, 0.774129, 0.839846, 0.234391, 0.00145225"
"5, 47928,1.73831, 1.7004, 0.0379152, 0.72493, 0.00508833"
"7, 48542,1.68551, 1.70222, -0.0167056, 0.630395, 0.00626358"
"9, 48578,1.71935, 1.70258, 0.0167732, 0.565445, 0.00652092"
"11, 48594,1.72511, 1.70281, 0.0222995, 0.57075, 0.00564237"
"13, 48598,1.66165, 1.7028, -0.0411492, 0.539975, 0.006147"
"15, 48842,1.6899, 1.70277, -0.0128724, 0.526429, 0.00587163"
"17, 48842,1.69437, 1.70277, -0.00840878, 0.541172, 0.005288"
"19, 48842,1.6833, 1.70277, -0.0194747, 0.547243, 0.00559133"
"21, 48842,1.70888, 1.70277, 0.0061054, 0.525826, 0.00516346"
"1, 11736,1.50552, 0.913895, 0.591624, 0.418936, 0.00170829"
"5, 48083,1.70598, 1.7006, 0.0053785, 0.677865, 0.00573129"
"7, 48543,1.61367, 1.70228, -0.0886131, 0.571086, 0.00514004"
"9, 48578,1.73567, 1.70258, 0.033095, 0.550132, 0.00661696"
"11, 48594,1.72478, 1.70281, 0.021969, 0.535943, 0.00527279"
"13, 48598,1.71697, 1.7028, 0.0141642, 0.527239, 0.00513321"
"15, 48842,1.65804, 1.70277, -0.0447313, 0.527365, 0.00505913"
"17, 48842,1.67201, 1.70277, -0.0307631, 0.531347, 0.00533921"
"19, 48842,1.68617, 1.70277, -0.0166059, 0.51618, 0.00512904"
"21, 48842,1.75977, 1.70277, 0.0569952, 0.535512, 0.00516867"
"1, 613,0.581544, 0.0947171, 0.486827, 0.00787396, 0.000251834"
"5, 47264,1.65632, 1.6913, -0.0349732, 0.997791, 0.00513038"
"7, 48544,1.65163, 1.70234, -0.0507104, 0.621165, 0.00637975"
"9, 48578,1.71739, 1.70258, 0.0148145, 0.547141, 0.00571696"
"11, 48594,1.68606, 1.70281, -0.01675, 0.538333, 0.00655267"
"13, 48598,1.72721, 1.7028, 0.024406, 0.527958, 0.00577792"
"15, 48842,1.69275, 1.70277, -0.0100214, 0.54093, 0.00503154"
"17, 48842,1.69766, 1.70277, -0.00511149, 0.543937, 0.00506912"
"19, 48842,1.71782, 1.70277, 0.0150429, 0.542783, 0.00527346"
"21, 48842,1.73615, 1.70277, 0.0333716, 0.534632, 0.005001"
"1, 370,1.88161, 0.0666562, 1.81495, 0.00336308, 0.000161166"
"5, 47826,1.71162, 1.70058, 0.0110309, 0.73749, 0.004876"
"7, 48552,1.72613, 1.7025, 0.0236281, 0.588764, 0.00572633"
"9, 48582,1.68533, 1.70264, -0.0173163, 0.576537, 0.00757154"
"11, 48596,1.72547, 1.70281, 0.0226666, 0.613687, 0.00656358"
"13, 48598,1.67362, 1.7028, -0.0291785, 0.602302, 0.00558171"
"15, 48842,1.67759, 1.70277, -0.0251861, 0.542405, 0.00532567"
"17, 48842,1.69598, 1.70277, -0.0067917, 0.554268, 0.00532658"
"19, 48842,1.70059, 1.70277, -0.00218378, 0.552253, 0.00501275"
"21, 48842,1.6766, 1.70277, -0.0261774, 0.543264, 0.00573346"
"1, 5655,1.80202, 0.559048, 1.24297, 0.16954, 0.00111246"
"5, 48086,1.73622, 1.70063, 0.0355897, 0.698215, 0.0057305"
"7, 48543,1.69942, 1.70228, -0.00285832, 0.585827, 0.0065065"
"9, 48578,1.70914, 1.70258, 0.00656679, 0.550346, 0.00674042"
"11, 48594,1.7229, 1.70281, 0.0200905, 0.543368, 0.00535779"
"13, 48598,1.73668, 1.7028, 0.0338722, 0.541796, 0.00690596"
"15, 48842,1.70619, 1.70277, 0.00341368, 0.538485, 0.00561979"
"17, 48842,1.71486, 1.70277, 0.0120831, 0.53769, 0.00614488"
"19, 48842,1.70839, 1.70277, 0.00561539, 0.516167, 0.00652371"
"21, 48842,1.68082, 1.70277, -0.0219567, 0.542126, 0.00680617"
"1, 5129,1.82952, 0.524195, 1.30532, 0.102656, 0.000902375"
"5, 48068,1.74936, 1.70055, 0.0488126, 0.71679, 0.00570737"
"7, 48548,1.71217, 1.7024, 0.00976411, 0.577466, 0.0070365"
"9, 48581,1.6822, 1.70266, -0.020459, 0.54321, 0.00658837"
"11, 48595,1.68428, 1.70282, -0.0185382, 0.56813, 0.00699254"
"13, 48598,1.71582, 1.7028, 0.013012, 0.525771, 0.00557229"
"15, 48842,1.66359, 1.70277, -0.0391816, 0.55416, 0.00721887"
"17, 48842,1.68691, 1.70277, -0.0158618, 0.544119, 0.00584467"
"19, 48842,1.68228, 1.70277, -0.0204964, 0.533024, 0.00523771"
"21, 48842,1.63944, 1.70277, -0.0633315, 0.529366, 0.00558858"
"1, 20,2.66096, 0.00529847, 2.65567, 0.000267666, 4.3042e-05"
"5, 48560,1.70173, 1.70211, -0.000380129, 0.520479, 0.005551"
"7, 48586,1.68262, 1.70261, -0.01999, 0.547022, 0.00529392"
"9, 48594,1.69857, 1.70281, -0.0042435, 0.527146, 0.005148"
"11, 48598,1.66734, 1.7028, -0.0354601, 0.55274, 0.0060675"
"13, 48598,1.64878, 1.7028, -0.0540197, 0.547673, 0.00612617"
"15, 48842,1.71957, 1.70277, 0.0168002, 0.52525, 0.00552275"
"17, 48842,1.71665, 1.70277, 0.0138803, 0.547957, 0.0054635"
"19, 48842,1.7187, 1.70277, 0.0159299, 0.54842, 0.00522571"
"21, 48842,1.67721, 1.70277, -0.025563, 0.548858, 0.00509038"
"1, 6522,1.97426, 0.62841, 1.34585, 0.135365, 0.000938167"
"5, 47922,1.71474, 1.69762, 0.0171225, 0.69197, 0.00496446"
"7, 48517,1.69947, 1.70153, -0.00205776, 0.583485, 0.00580925"
"9, 48569,1.75105, 1.70236, 0.0486921, 0.558978, 0.007153"
"11, 48592,1.66444, 1.70277, -0.038329, 0.557077, 0.00694275"
"13, 48595,1.69635, 1.70282, -0.00647067, 0.544326, 0.00547396"
"15, 48842,1.70226, 1.70277, -0.000513253, 0.562187, 0.00574112"
"17, 48842,1.70016, 1.70277, -0.00261593, 0.565331, 0.00592317"
"19, 48842,1.64957, 1.70277, -0.0532004, 0.53964, 0.00615296"
"21, 48842,1.69936, 1.70277, -0.00341776, 0.548553, 0.00579096"
"1, 827,1.90465, 0.129396, 1.77525, 0.00468487, 0.000201125"
"5, 47600,1.69831, 1.70091, -0.00260019, 0.831426, 0.00560662"
"7, 48553,1.75102, 1.70251, 0.0485126, 0.599161, 0.00551746"
"9, 48582,1.73011, 1.70264, 0.0274704, 0.552835, 0.00596604"
"11, 48596,1.70474, 1.70281, 0.00193499, 0.54852, 0.00539021"
"13, 48598,1.65951, 1.7028, -0.0432899, 0.511517, 0.00556087"
"15, 48842,1.64132, 1.70277, -0.0614574, 0.531378, 0.00692675"
"17, 48842,1.68447, 1.70277, -0.018304, 0.538319, 0.00598429"
"19, 48842,1.7012, 1.70277, -0.00157586, 0.537652, 0.00506296"
"21, 48842,1.69499, 1.70277, -0.00778095, 0.538855, 0.00607058"
"1, 4702,1.95846, 0.487168, 1.47129, 0.104287, 0.000877583"
"5, 48118,1.72499, 1.70093, 0.0240608, 0.644867, 0.00546908"
"7, 48547,1.74549, 1.70234, 0.0431438, 0.586577, 0.006104"
"9, 48580,1.73559, 1.70265, 0.032943, 0.538899, 0.00524971"
"11, 48595,1.75326, 1.70282, 0.0504382, 0.516354, 0.00690025"
"13, 48598,1.67928, 1.7028, -0.0235274, 0.523748, 0.00557779"
"15, 48842,1.69223, 1.70277, -0.0105438, 0.569429, 0.00624104"
"17, 48842,1.69125, 1.70277, -0.0115246, 0.561999, 0.00646583"
"19, 48842,1.714, 1.70277, 0.0112237, 0.553263, 0.00608688"
"21, 48842,1.64881, 1.70277, -0.0539607, 0.581847, 0.00531296"
"1, 7412,1.75951, 0.68057, 1.07894, 0.120708, 0.00107138"
"5, 48038,1.7507, 1.7003, 0.0503976, 1.07492, 0.00669862"
"7, 48544,1.68408, 1.70234, -0.0182578, 0.708904, 0.00540742"
"9, 48578,1.72119, 1.70258, 0.0186139, 0.536024, 0.00573208"
"11, 48594,1.66293, 1.70281, -0.0398765, 0.529758, 0.00502308"
"13, 48598,1.69545, 1.7028, -0.0073547, 0.545422, 0.00661054"
"15, 48842,1.64184, 1.70277, -0.0609311, 0.554566, 0.00592487"
"17, 48842,1.70837, 1.70277, 0.00560039, 0.551778, 0.00551767"
"19, 48842,1.70303, 1.70277, 0.000252676, 0.561601, 0.00573733"
"21, 48842,1.69031, 1.70277, -0.0124673, 0.561563, 0.00748054"
"1, 8746,1.72786, 0.760787, 0.967076, 0.156574, 0.00191242"
"5, 47986,1.70944, 1.69865, 0.0107865, 0.690179, 0.00551767"
"7, 48526,1.70578, 1.70167, 0.00411198, 0.570069, 0.00634554"
"9, 48572,1.66362, 1.70239, -0.0387673, 0.54858, 0.00572246"
"11, 48593,1.6946, 1.70275, -0.00815418, 0.537686, 0.00737154"
"13, 48596,1.69711, 1.70281, -0.0056924, 0.527875, 0.00549337"
"15, 48842,1.67893, 1.70277, -0.0238415, 0.535866, 0.00542912"
"17, 48842,1.72628, 1.70277, 0.02351, 0.538603, 0.00492933"
"19, 48842,1.72261, 1.70277, 0.0198378, 0.539834, 0.00588421"
"21, 48842,1.69871, 1.70277, -0.00406069, 0.537717, 0.00547342"
"1, 4859,1.4371, 0.49545, 0.94165, 0.140377, 0.00141517"
"5, 48123,1.71032, 1.70096, 0.0093571, 0.653141, 0.00511183"
"7, 48548,1.70637, 1.7024, 0.00396435, 0.573065, 0.00550771"
"9, 48581,1.69131, 1.70266, -0.0113498, 0.53556, 0.00530229"
"11, 48595,1.76023, 1.70282, 0.0574067, 0.537407, 0.00550792"
"13, 48598,1.70414, 1.7028, 0.00133803, 0.537491, 0.00489704"
"15, 48842,1.72575, 1.70277, 0.0229724, 0.526426, 0.00558146"
"17, 48842,1.64625, 1.70277, -0.0565226, 0.526779, 0.00517067"
"19, 48842,1.7032, 1.70277, 0.000430502, 0.528656, 0.00536254"
"21, 48842,1.68603, 1.70277, -0.0167469, 0.531617, 0.005148"
"1, 135,0.760802, 0.0273234, 0.733479, 0.000536709, 4.7334e-05"
"5, 48157,1.76003, 1.7019, 0.0581308, 0.647392, 0.00518162"
"7, 48561,1.70508, 1.70269, 0.00239627, 0.554442, 0.00527275"
"9, 48585,1.70611, 1.7027, 0.00341548, 0.591945, 0.00692729"
"11, 48598,1.7266, 1.7028, 0.0237965, 0.631931, 0.005743"
"13, 48598,1.68208, 1.7028, -0.0207186, 0.547936, 0.00573125"
"15, 48842,1.70292, 1.70277, 0.000147092, 0.544362, 0.00725979"
"17, 48842,1.66266, 1.70277, -0.0401194, 0.540183, 0.00565087"
"19, 48842,1.70681, 1.70277, 0.00403995, 0.544055, 0.00611113"
"21, 48842,1.72008, 1.70277, 0.0173084, 0.541789, 0.00556062"
"1, 2794,1.72795, 0.324794, 1.40316, 0.0410278, 0.000482917"
"5, 47990,1.72671, 1.6988, 0.0279181, 0.698574, 0.00588158"
"7, 48526,1.74657, 1.70167, 0.0448975, 0.653168, 0.00970329"
"9, 48573,1.66742, 1.70245, -0.03503, 0.588002, 0.006496"
"11, 48593,1.71946, 1.70275, 0.0167103, 0.658424, 0.00540438"
"13, 48596,1.73936, 1.70281, 0.0365574, 0.547539, 0.00582671"
"15, 48842,1.70347, 1.70277, 0.00069079, 0.662734, 0.00614104"
"17, 48842,1.71054, 1.70277, 0.00776711, 0.676397, 0.00713675"
"19, 48842,1.70071, 1.70277, -0.00205993, 0.604948, 0.00592346"
"21, 48842,1.66362, 1.70277, -0.0391594, 0.626173, 0.00561342"
"1, 3614,2.02179, 0.402645, 1.61915, 0.0578298, 0.00073875"
"5, 48074,1.71795, 1.70048, 0.0174761, 0.722893, 0.006006"
"7, 48538,1.72494, 1.70212, 0.0228137, 0.647872, 0.00612358"
"9, 48577,1.68249, 1.70252, -0.0200285, 0.559068, 0.00631029"
"11, 48594,1.68414, 1.70281, -0.0186678, 0.548253, 0.00595867"
"13, 48598,1.66913, 1.7028, -0.0336706, 0.557687, 0.00523188"
"15, 48842,1.729, 1.70277, 0.0262262, 0.563343, 0.00623308"
"17, 48842,1.68124, 1.70277, -0.0215358, 0.547384, 0.00604404"
"19, 48842,1.64708, 1.70277, -0.0556983, 0.564021, 0.00575675"
"21, 48842,1.67476, 1.70277, -0.0280166, 0.562857, 0.00545162"
"1, 7004,1.44416, 0.637169, 0.806993, 0.156924, 0.00102417"
"5, 47998,1.68946, 1.69898, -0.00952012, 0.712095, 0.00582804"
"7, 48526,1.7099, 1.70167, 0.00822741, 0.602774, 0.00550317"
"9, 48573,1.6967, 1.70245, -0.00575599, 0.570053, 0.00663775"
"11, 48593,1.72777, 1.70275, 0.0250162, 0.5372, 0.00589875"
"13, 48596,1.73449, 1.70281, 0.0316827, 0.567432, 0.00572137"
"15, 48842,1.65027, 1.70277, -0.0525003, 0.553871, 0.00528429"
"17, 48842,1.66544, 1.70277, -0.0373361, 0.557603, 0.00550554"
"19, 48842,1.73304, 1.70277, 0.0302614, 0.544183, 0.00576108"
"21, 48842,1.68352, 1.70277, -0.019257, 0.56486, 0.00609075"
"1, 5681,1.68071, 0.572483, 1.10822, 0.148162, 0.000929417"
"5, 47982,1.76332, 1.70104, 0.0622854, 0.736512, 0.00519533"
"7, 48549,1.66657, 1.70246, -0.0358993, 0.599999, 0.00550754"
"9, 48582,1.68608, 1.70264, -0.0165659, 0.56382, 0.00562754"
"11, 48595,1.70084, 1.70282, -0.0019853, 0.569202, 0.0058385"
"13, 48598,1.68773, 1.7028, -0.0150751, 0.569625, 0.00533558"
"15, 48842,1.65405, 1.70277, -0.0487198, 0.568309, 0.00520988"
"17, 48842,1.71784, 1.70277, 0.015068, 0.569711, 0.00727221"
"19, 48842,1.70354, 1.70277, 0.000767544, 0.56747, 0.00579083"
"21, 48842,1.71961, 1.70277, 0.0168367, 0.565117, 0.00686663"
"1, 742,1.48146, 0.114309, 1.36716, 0.00743221, 0.000236625"
"5, 48139,1.76386, 1.70141, 0.0624473, 0.770774, 0.0054865"
"7, 48553,1.70503, 1.70251, 0.00252186, 0.567729, 0.00615558"
"9, 48583,1.6876, 1.7027, -0.0151037, 0.55275, 0.00570475"
"11, 48598,1.69547, 1.7028, -0.00733059, 0.533004, 0.00523013"
"13, 48598,1.66726, 1.7028, -0.0355434, 0.529468, 0.00575408"
"15, 48842,1.70366, 1.70277, 0.000889164, 0.546491, 0.00553675"
"17, 48842,1.6724, 1.70277, -0.030379, 0.544732, 0.00549737"
"19, 48842,1.69468, 1.70277, -0.00809127, 0.554495, 0.00561313"
"21, 48842,1.69686, 1.70277, -0.00591062, 0.541825, 0.00570129"
"1, 6640,1.6818, 0.617966, 1.06383, 0.11966, 0.000933291"
"5, 48050,1.7334, 1.70009, 0.0333137, 0.693708, 0.00523642"
"7, 48535,1.68222, 1.70199, -0.0197716, 0.589479, 0.00576492"
"9, 48575,1.68889, 1.70247, -0.0135819, 0.546436, 0.00544021"
"11, 48594,1.64764, 1.70281, -0.0551747, 0.552202, 0.00542154"
"13, 48598,1.71774, 1.7028, 0.0149389, 0.557338, 0.00767296"
"15, 48842,1.75192, 1.70277, 0.0491422, 0.551929, 0.00529612"
"17, 48842,1.71279, 1.70277, 0.0100138, 0.558588, 0.00620796"
"19, 48842,1.77108, 1.70277, 0.0683084, 0.555481, 0.00554604"
"21, 48842,1.68853, 1.70277, -0.0142452, 0.549621, 0.00529979"
"1, 4467,1.76383, 0.465804, 1.29802, 0.0899281, 0.000757542"
"5, 47951,1.70047, 1.69835, 0.00212603, 0.797767, 0.00520029"
"7, 48533,1.68155, 1.70195, -0.0203968, 0.590005, 0.00570729"
"9, 48574,1.68548, 1.70246, -0.0169807, 0.590329, 0.00665596"
"11, 48594,1.74356, 1.70281, 0.0407486, 0.548917, 0.00711788"
"13, 48598,1.6745, 1.7028, -0.0282988, 0.564692, 0.0054305"
"15, 48842,1.68095, 1.70277, -0.0218263, 0.567502, 0.00539067"
"17, 48842,1.70027, 1.70277, -0.00250472, 0.566747, 0.00550508"
"19, 48842,1.71154, 1.70277, 0.00876286, 0.567532, 0.00601471"
"21, 48842,1.69734, 1.70277, -0.00543385, 0.561747, 0.00534117"
